Nov 05,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Niagara North Stars,4,4
Nov 05,12:15 PM,2016,WERC (2),Guelph Gryphons,Buffalo Regals,3,3
Nov 05,3:45 PM,2016,Chesley,Grey-Bruce Highlanders,Niagara North Stars,1,6
Nov 05,4:15 PM,2016,WERC (2),Guelph Gryphons,Buffalo Regals,1,1
Nov 05,5:00 PM,2016,Erin,Halton Hurricanes,Hamilton Jr Bulldogs,3,2
Nov 05,8:00 PM,2016,Mainway (B),Burlington Eagles,Southern Tier Admirals,0,2
Nov 06,2:00 PM,2016,Powerade (RBC),Halton Hurricanes,Burlington Eagles,1,0
Nov 06,3:30 PM,2016,WERC (1),Guelph Gryphons,Brampton 45s,4,1
Nov 06,5:50 PM,2016,Joshua Creek (Red),Oakville Rangers,Buffalo Regals,3,2
Nov 09,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Buffalo Regals,3,4
Nov 10,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Oakville Rangers,1,3
Nov 12,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Oakville Rangers,1,3
Nov 13,12:30 PM,2016,Chesley,Grey-Bruce Highlanders,Buffalo Regals,2,3
Nov 13,3:30 PM,2016,Chesley,Grey-Bruce Highlanders,Buffalo Regals,0,3
Nov 13,3:30 PM,2016,WERC (1),Guelph Gryphons,Hamilton Jr Bulldogs,2,3
Nov 13,5:50 PM,2016,Joshua Creek (Red),Oakville Rangers,Niagara North Stars,3,1
Nov 14,8:20 PM,2016,Terry Miller,Brampton 45s,Burlington Eagles,0,4
Nov 16,8:00 PM,2016,S-H SEC (Sportsplex) (4),Niagara North Stars,Oakville Rangers,4,1
Nov 17,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Buffalo Regals,2,6
Nov 19,12:00 PM,2016,Chesley,Grey-Bruce Highlanders,Southern Tier Admirals,4,1
Nov 19,3:30 PM,2016,Chesley,Grey-Bruce Highlanders,Southern Tier Admirals,5,1
Nov 19,6:30 PM,2016,Erin,Halton Hurricanes,Hamilton Jr Bulldogs,5,2
Nov 19,7:00 PM,2016,Central,Burlington Eagles,Guelph Gryphons,3,6
Nov 20,5:50 PM,2016,Joshua Creek (Red),Oakville Rangers,Grey-Bruce Highlanders,1,4
Nov 21,8:20 PM,2016,Terry Miller,Brampton 45s,Guelph Gryphons,1,3
Nov 22,8:30 PM,2016,Vale (1),Southern Tier Admirals,Burlington Eagles,2,1
Nov 24,8:00 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Southern Tier Admirals,3,3
