Sep 12,7:00 PM,2016,Terry Miller,Brampton 45s,Grey-Bruce Highlanders,2,4
Sep 12,7:45 PM,2016,S-H SEC (Sportsplex) (2),Niagara North Stars,Halton Hurricanes,1,4
Sep 17,12:30 PM,2016,Normanby Arena,Grey-Bruce Highlanders,Burlington Eagles,1,7
Sep 17,2:45 PM,2016,Cayuga,Southern Tier Admirals,Hamilton Jr Bulldogs,4,2
Sep 17,4:15 PM,2016,Holiday (1),Buffalo Regals,Brampton 45s,8,3
Sep 17,5:30 PM,2016,WERC (2),Guelph Gryphons,Niagara North Stars,2,4
Sep 18,1:15 PM,2016,Normanby Arena,Grey-Bruce Highlanders,Oakville Rangers,0,7
Sep 18,2:00 PM,2016,Powerade (RBC),Halton Hurricanes,Southern Tier Admirals,1,4
Sep 18,5:00 PM,2016,Appleby (2),Burlington Eagles,Buffalo Regals,1,3
Sep 19,7:00 PM,2016,Terry Miller,Brampton 45s,Oakville Rangers,4,2
Sep 19,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Buffalo Regals,0,4
Sep 21,7:40 PM,2016,Joshua Creek (Red),Oakville Rangers,Niagara North Stars,0,2
Sep 24,12:00 PM,2016,Holiday (1),Buffalo Regals,Grey-Bruce Highlanders,5,2
Sep 24,3:30 PM,2016,WERC (2),Guelph Gryphons,Halton Hurricanes,0,1
Sep 24,4:00 PM,2016,Holiday (1),Buffalo Regals,Grey-Bruce Highlanders,4,0
Sep 25,2:00 PM,2016,Powerade (RBC),Halton Hurricanes,Hamilton Jr Bulldogs,2,5
Sep 25,2:45 PM,2016,Chesley,Grey-Bruce Highlanders,Guelph Gryphons,4,1
Sep 25,4:00 PM,2016,Appleby (2),Burlington Eagles,Brampton 45s,7,0
Sep 26,6:45 PM,2016,S-H SEC (Sportsplex) (2),Niagara North Stars,Hamilton Jr Bulldogs,2,4
Sep 26,7:00 PM,2016,Terry Miller,Brampton 45s,Guelph Gryphons,1,2
Sep 28,7:40 PM,2016,Joshua Creek (Red),Oakville Rangers,Halton Hurricanes,4,3
Oct 01,2:30 PM,2016,Thorold (Frank Doherty),Southern Tier Admirals,Oakville Rangers,8,1
Oct 01,3:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Grey-Bruce Highlanders,3,1
Oct 02,2:00 PM,2016,Powerade (RBC),Halton Hurricanes,Burlington Eagles,1,3
Oct 03,7:00 PM,2016,Terry Miller,Brampton 45s,Niagara North Stars,1,7
Oct 05,7:40 PM,2016,Joshua Creek (Red),Oakville Rangers,Southern Tier Admirals,4,3
Oct 08,1:30 PM,2016,WERC (2),Guelph Gryphons,Hamilton Jr Bulldogs,3,3
Oct 08,1:45 PM,2016,Chesley,Grey-Bruce Highlanders,Halton Hurricanes,0,2
Oct 08,2:30 PM,2016,Thorold (Frank Doherty),Southern Tier Admirals,Brampton 45s,7,0
Oct 10,7:00 PM,2016,Terry Miller,Brampton 45s,Halton Hurricanes,2,1
Oct 12,7:40 PM,2016,Joshua Creek (Red),Oakville Rangers,Hamilton Jr Bulldogs,6,2
Oct 15,2:30 PM,2016,Holiday (1),Buffalo Regals,Oakville Rangers,5,2
Oct 15,5:05 PM,2016,WERC (2),Guelph Gryphons,Burlington Eagles,3,5
Oct 16,12:30 PM,2016,Chesley,Grey-Bruce Highlanders,Hamilton Jr Bulldogs,3,6
Oct 16,5:30 PM,2016,Central,Burlington Eagles,Guelph Gryphons,1,6
Oct 16,6:00 PM,2016,Holiday (1),Buffalo Regals,Southern Tier Admirals,1,2
Oct 17,7:00 PM,2016,S-H SEC (Sportsplex) (1),Niagara North Stars,Brampton 45s,6,4
Oct 17,7:45 PM,2016,Mohawk (Cogeco),Hamilton Jr Bulldogs,Guelph Gryphons,7,0
